Malonyl-CoA	target	3-oxoacyl-[acyl-carrier-protein] synthase 3
Pentobarbital	target	Gamma-aminobutyric acid receptor subunit alpha-3
Cabergoline	target	Beta-1 adrenergic receptor
Ferrous ascorbate	target	Endonuclease 8-like 1
Zinc chloride	target	Protein S100-A8
Desflurane	target	Glutamate receptor 1
Ezogabine	target	Potassium voltage-gated channel subfamily KQT member 3
Desogestrel	target	Estrogen receptor alpha
Zinc acetate	target	Complement C5
Tryptophanyl-5'amp	target	Tryptophan--tRNA ligase, cytoplasmic
Zonisamide	target	Sodium channel subunit beta-2
Lauric acid	target	Genome polyprotein
Glycine	target	Peroxisomal sarcosine oxidase
Ceftolozane	target	Penicillin-binding protein
Glipizide	target	ATP-binding cassette sub-family C member 8
Zinc chloride	target	Dermcidin
Aripiprazole lauroxil	target	Alpha-2A adrenergic receptor
Bexarotene	target	Retinoic acid receptor RXR-beta
Fleroxacin	target	DNA topoisomerase 4 subunit A
Dexibuprofen	target	Tissue-type plasminogen activator
Potassium sulfate	target	Sodium/potassium-transporting ATPase subunit alpha-1
4,7-Dimethyl-[1,10]Phenanthroline	target	Azurin
Myristic acid	target	Gag-Pol polyprotein
Estradiol valerate	target	ATP synthase subunit a
2-(6-CHLORO-3-{[2,2-DIFLUORO-2-(2-PYRIDINYL)ETHYL]AMINO}-2-OXO-1(2H)-PYRAZINYL)-N-[(2-FLUORO-3-METHYL-6-PYRIDINYL)METHYL]ACETAMIDE	target	Prothrombin
Fisetin	target	Cyclin-dependent kinase 6
5-(4-CHLORO-5-PHENYL-3-THIENYL)-1,2,5-THIADIAZOLIDIN-3-ONE 1,1-DIOXIDE	target	Tyrosine-protein phosphatase non-receptor type 1
6,7,8,9-TETRAHYDRO-4-HYDROXY-3-(1-PHENYLPROPYL)CYCLOHEPTA[B]PYRAN-2-ONE	target	Gag-Pol polyprotein
Kanamycin	target	30S ribosomal protein S12
Phosphonoacetic Acid	target	Alkaline phosphatase
5-benzyl-1,3-thiazol-2-amine	target	cAMP-dependent protein kinase inhibitor alpha
N,N-Bis(3-(D-gluconamido)propyl)deoxycholamide	target	Insulin-like growth factor I
Bosutinib	target	Cyclin-dependent kinase 2
Zinc acetate	target	Aspartoacylase
Hyaluronic acid	target	Hyaluronan-binding protein 2
Guanidine	target	Arginase
Acylated ceftazidime	target	Beta-lactamase
Zinc acetate	target	Protein S100-A7
Flavin adenine dinucleotide	target	Amine oxidase [flavin-containing] B
Lauric acid	target	Genome polyprotein
AMG-131	target	Peroxisome proliferator-activated receptor gamma
Vidarabine	target	Thymidine kinase
Zinc acetate	target	Fibronectin
Cholic Acid	target	Choloylglycine hydrolase
Chlorpromazine	target	Calmodulin
ALPHA-HYDROXYFARNESYLPHOSPHONIC ACID	target	Protein farnesyltransferase subunit beta
Alvimopan	target	Mu-type opioid receptor
L-methionine (R)-S-oxide	target	Catalase
Iloperidone	target	Dopamine D4 receptor
Roxadustat	target	Egl nine homolog 3
Isovaleric Acid	target	Aspartate aminotransferase
Flavin adenine dinucleotide	target	NADH peroxidase
Ritonavir	target	Human immunodeficiency virus type 1 protease
Uridine monophosphate	target	Uracil phosphoribosyltransferase
Elaidamide	target	Phospholipase A2, membrane associated
Sermorelin	target	Growth hormone-releasing hormone receptor
3-fluoro-N-1H-indol-5-yl-5-morpholin-4-ylbenzamide	target	Mitogen-activated protein kinase 14
S-adenosyl-L-homocysteine	target	tRNA (guanine-N(1)-)-methyltransferase
Levorphanol	target	Mu-type opioid receptor
Thymidine-5'-diphospho-beta-D-xylose	target	dTDP-glucose 4,6-dehydratase
Indirubin	target	Aryl hydrocarbon receptor
Dulaglutide	target	Glucagon-like peptide 1 receptor
Molindone	target	5-hydroxytryptamine receptor 1A
NGX267	target	Muscarinic acetylcholine receptor M1
N7-Methyl-Formycin A	target	Purine nucleoside phosphorylase DeoD-type
Ketoprofen	target	Prostaglandin G/H synthase 2
Fish oil	target	Prostaglandin G/H synthase 2
N-(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)GLYCINE	target	Serine/threonine-protein kinase Chk1
octyl 3-deoxy-2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-xylo-hexopyranoside	target	Histo-blood group ABO system transferase
N-[3-(aminomethyl)benzyl]acetamidine	target	Nitric oxide synthase, endothelial
Tolazoline	target	Alpha-1A adrenergic receptor
N,N-dimethylformamide	target	Renin
Myristic acid	target	Genome polyprotein
Testosterone enanthate	target	Estrogen receptor alpha
Tirbanibulin	target	Tubulin beta chain
Epicaptopril	target	Organic hydroperoxide resistance protein, putative
Darglitazone	target	Peroxisome proliferator-activated receptor gamma
alpha-L-fucose	target	Genome polyprotein
Inhibitor of P38 Kinase	target	Mitogen-activated protein kinase 14
Cirazoline	target	Alpha-1A adrenergic receptor
Guanosine tetraphosphate	target	GTPase ObgE
ICA-105665	target	Potassium voltage-gated channel subfamily KQT member 5
Telmisartan	target	Peroxisome proliferator-activated receptor gamma
Cerulenin	target	3-oxoacyl-[acyl-carrier-protein] synthase 3
Brequinar	target	Dihydroorotate dehydrogenase (quinone), mitochondrial
6-bromopurine	target	Nucleoside deoxyribosyltransferase-I
Aleglitazar	target	Peroxisome proliferator-activated receptor alpha
4-[3-(4-CHLOROPHENYL)-1H-PYRAZOL-5-YL]PIPERIDINE	target	Prothrombin
Acetyl Dithranol	target	ActVA 6 protein
NOX-700	target	Nuclear factor NF-kappa-B p100 subunit
Iopodic acid	target	Thyroxine 5-deiodinase
Medical Cannabis	target	Glycine receptor subunit alpha-3
Drotrecogin alfa	target	Thrombomodulin
2'-Deoxy-thymidine-beta-L-rhamnose	target	Glucose-1-phosphate thymidylyltransferase
Hyaluronidase (ovine)	target	Transforming growth factor beta-1
Methylphenobarbital	target	Glutamate receptor 2
Nortriptyline	target	Alpha-1B adrenergic receptor
Amrinone	target	Tumor necrosis factor
ETHYL 4-[(4-METHYLPYRIDIN-2-YL)AMINO]PIPERIDINE-1-CARBOXYLATE	target	Nitric oxide synthase, inducible
Quercetin	target	Heat shock-related 70 kDa protein 2
Epitestosterone	target	Aldo-keto reductase family 1 member C2
Artenimol	target	Calcium-transporting ATPase
2'-Deoxycytidine-5'-Monophosphate	target	Deoxycytidylate 5-hydroxymethyltransferase
Bis-1,2-{[(Z)-2-carboxy-2-methyl-1,3-dioxane]-5-yloxycarbamoyl}-ethane	target	Serum amyloid P-component
Limaprost	target	Prostaglandin E2 receptor EP1 subtype
Daunorubicin	target	DNA topoisomerase 2-alpha
N-acetyl-alpha-neuraminic acid	target	Sialoadhesin
5-Nitroso-6-ribityl-amino-2,4(1H,3H)-pyrimidinedione	target	6,7-dimethyl-8-ribityllumazine synthase
Lauric acid	target	Very low-density lipoprotein receptor
Fostamatinib	target	Serine/threonine-protein kinase 36
Crisaborole	target	cAMP-specific 3',5'-cyclic phosphodiesterase 4B
6-(3-AMINOPHENYL)-N-(TERT-BUTYL)-2-(TRIFLUOROMETHYL)QUINAZOLIN-4-AMINE	target	Cyclin-dependent kinase 2
RPI-78M	target	Neuronal acetylcholine receptor subunit alpha-7
Tixagevimab	target	Spike glycoprotein
Sumanirole	target	Dopamine D2 receptor
Flupentixol	target	Dopamine D2 receptor
Briakinumab	target	Interleukin-12 subunit beta
(RP,SP)-O-(2R)-(1-PHENOXYBUT-2-YL)-METHYLPHOSPHONIC ACID CHLORIDE	target	Lipase
Adenosine monotungstate	target	Bis(5'-adenosyl)-triphosphatase
AVI-4557	target	Hepatocyte nuclear factor 4-alpha
Copper	target	Heterogeneous nuclear ribonucleoprotein L
Nicotinamide adenine dinucleotide phosphate	target	Oxidoreductase YdhF
Tolmetin	target	Prostaglandin G/H synthase 2
Glycine	target	2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial
(6S)-1-chloro-3-[(4-fluorobenzyl)oxy]-6-(pyrrolidin-1-ylcarbonyl)pyrrolo[1,2-a]pyrazin-4(6H)-one	target	Prolyl endopeptidase
L-778123	target	Protein farnesyltransferase subunit beta
Tubocurarine	target	Neuronal acetylcholine receptor subunit alpha-7
Nicardipine	target	Muscarinic acetylcholine receptor M5
Gallium nitrate	target	Protein-tyrosine-phosphatase
Dalfampridine	target	Potassium voltage-gated channel subfamily A member 5
Candoxatril	target	Neprilysin
Genistein	target	RAC-alpha serine/threonine-protein kinase
Naringenin	target	Cytochrome P450 19A1
Volinanserin	target	5-hydroxytryptamine receptor 2A
1-{(1R,2S)-2-HYDROXY-1-[2-(2-NAPHTHYLOXY)ETHYL]PROPYL}-1H-IMIDAZONE-4-CARBOXAMIDE	target	Adenosine deaminase
Ziprasidone	target	5-hydroxytryptamine 3 receptor
Methotrimeprazine	target	Alpha-2A adrenergic receptor
2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide	target	Peptide deformylase 2
1-METHYL-3-PHENYL-1H-PYRAZOL-5-YLSULFAMIC ACID	target	Tyrosine-protein phosphatase non-receptor type 1
9-Butyl-8-(4-Methoxybenzyl)-9h-Purin-6-Amine	target	Heat shock protein HSP 90-alpha
Phosphocreatine	target	Guanidinoacetate N-methyltransferase
Amitriptyline	target	HERG human cardiac K+ channel
3-[[(METHYLAMINO)SULFONYL]AMINO]-2-OXO-6-PHENYL-N-[3,3,3-TRIFLUORO-1-(1-METHYLETHYL)-2-OXOPHENYL]-1(2H)-PYRIDINE ACETAMIDE	target	Chymotrypsin-like elastase family member 1
LGD-1550	target	Retinoic acid receptor gamma
4-Carboxycinnamic Acid	target	Hemoglobin subunit alpha
Arginine	target	Argininosuccinate lyase
2,6-Diamino-8-(2-Dimethylaminoethylsulfanylmethyl)-3h-Quinazolin-4-One	target	Queuine tRNA-ribosyltransferase
Ragaglitazar	target	Peroxisome proliferator-activated receptor alpha
N-{3-METHYL-5-[2-(PYRIDIN-4-YLAMINO)-ETHOXY]-PHENYL}-BENZENESULFONAMIDE	target	Prothrombin
Fostamatinib	target	Leucine-rich repeat serine/threonine-protein kinase 2
Lamotrigine	target	Acetylcholine receptor subunit alpha
Nabiximols	target	Transient receptor potential cation channel subfamily V member 1
Zileuton	target	Arachidonate 5-lipoxygenase
Calcium phosphate dihydrate	target	Calmodulin
Myristic acid	target	Lymphocyte antigen 96
Rhodamine 6G	target	Acriflavine resistance protein B
Aprobarbital	target	Glutamate receptor 2
S-[(1-Hydroxy-2,2,5,5-tetramethyl-2,5-dihydro-1H-pyrrol-3-yl)methyl] methanesulfonothioate	target	Carcinoembryonic antigen-related cell adhesion molecule 5
PANTOTHENYL-AMINOETHANOL-11-PIVALIC ACID	target	Acetyl-CoA acetyltransferase
2-mercaptobenzothiazole	target	Thyroid peroxidase
Naldemedine	target	Mu-type opioid receptor
Methoxy arachidonyl fluorophosphonate	target	Fatty-acid amide hydrolase 1
Guanosine-5'-Triphosphate	target	GTP cyclohydrolase 1
Zinc sulfate, unspecified form	target	Alpha-2-HS-glycoprotein
Roxadustat	target	Egl nine homolog 1
Triclabendazole	target	Excretory Secretory (ES) proteins
Tagraxofusp	target	ADP-ribosylation factor-like protein 2
p-Coumaric acid	target	Photoactive yellow protein
Daclizumab	target	Complement C1r subcomponent
Histamine	target	Histamine H4 receptor
Coenzyme A	target	Gentamicin 3'-acetyltransferase
5-Chloryl-2,4,6-quinazolinetriamine	target	Dihydrofolate reductase
Fostamatinib	target	Calcium/calmodulin-dependent protein kinase type II subunit beta
Methylumbelliferyl chitotriose	target	Lysozyme C
Amitriptyline	target	5-hydroxytryptamine receptor 1D
Nimodipine	target	Voltage-dependent L-type calcium channel subunit beta-2
Trilaciclib	target	Cyclin-dependent kinase 5
Arachidonic Acid	target	Retinoic acid receptor RXR-alpha
Palbociclib	target	Cyclin-dependent kinase 4
Pseudoephedrine	target	Tumor necrosis factor
Pentosan polysulfate	target	Fibroblast growth factor 4
9-Butyl-8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine	target	Heat shock protein HSP 90-alpha
ETHYL 3-[4-(AMINOSULFONYL)PHENYL]PROPANOATE	target	Carbonic anhydrase 1
Hetacillin	target	Penicillin-binding protein 2B
Oleic Acid	target	Peroxisome proliferator-activated receptor gamma
Parachlorophenol	target	Sodium channel protein type 4 subunit alpha
3-cyclopropyl-5-phenyl-N-(pyridin-3-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine	target	Cyclin-dependent kinase 2
Fostamatinib	target	RAF proto-oncogene serine/threonine-protein kinase
Nintedanib	target	Platelet-derived growth factor receptor alpha
Glutamic acid	target	Glutamine synthetase
Ethyl-Carbamic Acid Methyl Ester	target	Shiga-like toxin 1 subunit B
Cabergoline	target	Alpha-1B adrenergic receptor
Salmeterol	target	Beta-3 adrenergic receptor
Trimebutine	target	Muscarinic acetylcholine receptor M3
Copper	target	Hephaestin-like protein 1
Felodipine	target	Troponin C, skeletal muscle
N-Butyl Isocyanide	target	Myoglobin
R-1487	target	Mitogen-activated protein kinase 14
Adenosine phosphate	target	DNA
Sulfacetamide	target	Folic acid synthesis protein FOL1
Guanosine-5'-Diphosphate	target	GTP-binding protein SAR1b
Cefmetazole	target	D-alanyl-D-alanine carboxypeptidase DacC
Flavin mononucleotide	target	tRNA-dihydrouridine synthase
alpha-D-Xylopyranose	target	Hydrolase
Etiocholanedione	target	Ig gamma-1 chain C region
2-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Ethanesulfonic Acid	target	Complement C1s subcomponent
N-Carboxymethionine	target	Light-harvesting protein B-800/850 beta chain
2,2,2-TRIFLUORO-1-{5-[(3-PHENYL-5,6-DIHYDROIMIDAZO[1,2-A]PYRAZIN-7(8H)-YL)CARBONYL]THIOPHEN-2-YL}ETHANE-1,1-DIOL	target	Histone deacetylase 4
4-(4-hydroxy-3-methylphenyl)-6-phenylpyrimidin-2(5H)-one	target	Serine/threonine-protein kinase pim-1
Phenol	target	Thermolysin
Taurine	target	Glutamate receptor ionotropic, NMDA 2B
Glutamic acid	target	Glutamate receptor 1
Testosterone propionate	target	Androgen receptor
Odanacatib	target	Cathepsin K
1,4-Dideoxy-5-Dehydro-O2-Sulfo-Glucuronic Acid	target	Annexin A5
Alclofenac	target	Prostaglandin G/H synthase 2
METHYL (3R)-3-{[(3R)-3-{[(3R)-3-HYDROXYBUTANOYL]OXY}BUTANOYL]OXY}BUTANOATE	target	Polyhydroxybutyrate depolymerase, putative
Flavin adenine dinucleotide	target	Glutathione reductase, mitochondrial
Triptorelin	target	Gonadotropin-releasing hormone receptor
Aripiprazole lauroxil	target	5-hydroxytryptamine receptor 2A
Insulin peglispro	target	Insulin receptor
3-{2,6,8-trioxo-9-[(2S,3R,4R)-2,3,4,5-tetrahydroxypentyl]-1,2,3,6,8,9-hexahydro-7H-purin-7-Yl}propyl dihydrogen phosphate	target	6,7-dimethyl-8-ribityllumazine synthase
Indapamide	target	Solute carrier family 12 member 3
2-(cycloheptylmethyl)-1,1-dioxido-1-benzothiophen-6-yl sulfamate	target	Carbonic anhydrase 2
D-Malic acid	target	Capsule biosynthesis protein
Carotuximab	target	Endoglin
Copper	target	Heparin cofactor 2
Mitiglinide	target	ATP-binding cassette sub-family C member 8
Alvespimycin	target	Heat shock protein HSP 90-alpha
2-[2-(4-Chloro-Phenylsulfanyl)-Acetylamino]-3-(4-Guanidino-Phenyl)-Propionamide	target	Prothrombin
6-amino-2-[(2-morpholin-4-ylethyl)amino]-3,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one	target	Queuine tRNA-ribosyltransferase
Melatonin	target	Estrogen receptor alpha
Felbamate	target	Glutamate receptor ionotropic, NMDA 2A
BIS-1,2-{[(Z)-2CARBOXY-2-METHYL-1,3-DIOXANE]-5-YLOXYCARBONYL}-PIPERAZINE	target	Serum amyloid P-component
Mecamylamine	target	Neuronal acetylcholine receptor subunit alpha-4
Levomenthol	target	Transient receptor potential cation channel subfamily V member 3
Fomepizole	target	Catalase
Dexketoprofen	target	Prostaglandin G/H synthase 1
Erythrityl tetranitrate	target	Atrial natriuretic peptide receptor 2
2-MERCAPTO-N-[1,2,3,10-TETRAMETHOXY-9-OXO-5,6,7,9-TETRAHYDRO-BENZO[A]HEPTALEN-7-YL]ACETAMIDE	target	Tubulin alpha-1A chain
Phenolphthalein	target	Nuclear receptor subfamily 1 group I member 2
Dalfampridine	target	Potassium voltage-gated channel subfamily A member 7
Uridine-5'-diphosphate-2-deoxy-2-fluoro-alpha-D-galactose	target	Alpha,alpha-trehalose-phosphate synthase [UDP-forming]
Norvaline	target	Ornithine carbamoyltransferase, mitochondrial
Teverelix	target	Gonadotropin-releasing hormone receptor
Hexobarbital	target	Gamma-aminobutyric acid receptor subunit alpha-5
Troglitazone	target	Peroxisome proliferator-activated receptor gamma
2,6,8-Trimethyl-3-Amino-9-Benzyl-9-Methoxynonanoic Acid	target	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform
Levonorgestrel	target	Sex hormone-binding globulin
Diphenoxylate	target	Delta-type opioid receptor
Gestodene	target	Progesterone receptor
Tivantinib	target	Hepatocyte growth factor receptor
Artenimol	target	T-complex protein 1 subunit eta
N-[(5S,7R,8S,9S,10R)-8,9,10-Trihydroxy-7-(hydroxymethyl)-2,4-dioxo-6-oxa-1,3-diazaspiro[4.5]dec-3-yl]acetamide	target	Glycogen phosphorylase, muscle form
Tralokinumab	target	Interleukin-13
Capecitabine	target	RNA
Minaprine	target	Dopamine D2 receptor
Acetoacetyl-CoA	target	Acyl-CoA dehydrogenase, short-chain specific
Resiniferatoxin	target	Transient receptor potential cation channel subfamily V member 1
IMC-1C11	target	Vascular endothelial growth factor receptor 3
Melatonin	target	Calmodulin
2,3,4,5,6-Pentafluorobenzyl Alcohol	target	Alcohol dehydrogenase 1C
Flavin adenine dinucleotide	target	NADH-cytochrome b5 reductase 3
Aetiocholanolone	target	Ig gamma-2 chain C region
Phosphoaminophosphonic Acid-Adenylate Ester	target	Mitogen-activated protein kinase 10
(1S,2S,5S)2-(4-GLUTARIDYLBENZYL)-5-PHENYL-1-CYCLOHEXANOL	target	Ig kappa chain C region
Clopidogrel	target	P2Y purinoceptor 12
Tigapotide	target	40S ribosomal protein SA
2'-Monophosphoadenosine-5'-Diphosphate	target	Ribonuclease pancreatic
Oxaloacetate Ion	target	Methylmalonyl-CoA carboxyltransferase 5S subunit
N-[(6S)-6-Carboxy-6-(glycylamino)hexanoyl]-D-alanyl-D-alanine	target	D-alanyl-D-alanine carboxypeptidase
2-DEOXY-3,4-BIS-O-[3-(4-HYDROXYPHENYL)PROPANOYL]-L-THREO-PENTARIC ACID	target	Glycogen phosphorylase, muscle form
Deoxycholic acid	target	Acriflavine resistance protein B
1,3-Dinitrobenzene	target	Mannan endo-1,4-beta-mannosidase
Clorazepic acid	target	GABA(A) Receptor Benzodiazepine Binding Site
3-Oxo-Pentadecanoic Acid	target	Colicin-E3
Etizolam	target	Platelet-activating factor receptor
Flavin adenine dinucleotide	target	Alkyl hydroperoxide reductase subunit F
Infliximab	target	Tumor necrosis factor
S-Hydroxycysteine	target	Glutathione S-transferase A1
3(S)-AMINO-4-PHENYL-BUTAN-2(S)-OL	target	Gag-Pol polyprotein
Manganese	target	Arginase-1
N-[[3-FLUORO-4-ETHOXY-PYRID-2-YL]ETHYL]-N'-[5-NITRILOMETHYL-PYRIDYL]-THIOUREA	target	Gag-Pol polyprotein
Salbutamol	target	Beta-3 adrenergic receptor
Phosphonothreonine	target	Protein S100-A11
Dronedarone	target	Potassium voltage-gated channel subfamily KQT member 1
Mezlocillin	target	Penicillin-binding protein 2
Artenimol	target	Elongation factor 2
Taurine	target	Gamma-aminobutyric acid type B receptor subunit 1
Tideglusib	target	Glycogen synthase kinase-3 beta
Fostamatinib	target	cGMP-specific 3',5'-cyclic phosphodiesterase
Aspartic acid	target	Lysozyme C
Rabies immune globulin, human	target	Rabies Virus Proteins
Cibacron Blue	target	Glutathione S-transferase P
Pozanicline	target	Neuronal acetylcholine receptor subunit beta-2
Capric dimethyl amine oxide	target	Autolysin
Tryptophanyl-5'amp	target	Tryptophan--tRNA ligase
PH-284	target	Vasopressin V1b receptor
Indirubin-5-sulphonate	target	Glycogen phosphorylase, muscle form
Galsulfase	target	Perilipin-3
Nogalaviketone	target	Nogalonic acid methyl ester cyclase
Ziprasidone	target	5-hydroxytryptamine receptor 5A
CRA_11092	target	Trypsin-1
Tazarotene	target	Retinoic acid receptor beta
p-Toluenesulfonic acid	target	Pro-cathepsin H
Dasatinib	target	Tyrosine-protein kinase Lck
Bentazepam	target	GABA(A) Receptor
Methadone	target	Neuronal acetylcholine receptor subunit alpha-7
Theophylline	target	Tubulin monoglycylase TTLL3
NADH	target	NADP-dependent malic enzyme
Ceftazidime	target	Penicillin-binding protein 2
Flavin mononucleotide	target	Major NAD(P)H-flavin oxidoreductase
ISIS 113715	target	Tyrosine-protein phosphatase non-receptor type 1
Canavanine	target	Nitric oxide synthase, endothelial
Phenytoin	target	Sodium channel subunit beta-1
Chlorobutanol	target	Potassium voltage-gated channel subfamily H member 2
N-Pyridoxyl-Glycine-5-Monophosphate	target	Serine hydroxymethyltransferase
ISOPENTENYL PYROPHOSPHATE	target	Geranylgeranyl pyrophosphate synthase
Aripiprazole lauroxil	target	5-hydroxytryptamine receptor 6
Apigenin	target	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
Pyridoxal phosphate	target	Alanine--glyoxylate aminotransferase 2, mitochondrial
Tramadol	target	Sodium-dependent noradrenaline transporter
NADH	target	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4
Pirodavir	target	Genome polyprotein
Phosphoaminophosphonic Acid-Adenylate Ester	target	Serine/threonine-protein kinase pim-1
S-adenosyl-L-homocysteine	target	Protein-L-isoaspartate(D-aspartate) O-methyltransferase
Mersalyl	target	Aquaporin-1
Fluoxetine	target	Neuronal acetylcholine receptor subunit alpha-3
Zinc trihydroxide	target	Glutathione S-transferase Mu 1
Ergotamine	target	Alpha-2C adrenergic receptor
Dihydroergotamine	target	5-hydroxytryptamine receptor 1D
Fructose -6-Phosphate	target	Glucosamine-6-phosphate deaminase 1
2-Methoxyestradiol	target	Catechol O-methyltransferase
Cetuximab	target	Low affinity immunoglobulin gamma Fc region receptor II-a
Finasteride	target	3-oxo-5-alpha-steroid 4-dehydrogenase 1
Insulin glulisine	target	Insulin receptor
Dopamine	target	Sodium-dependent dopamine transporter
2-oxopropyl-CoM	target	2-oxopropyl-CoM reductase, carboxylating
Copper	target	Serum paraoxonase/arylesterase 1
Bis(5-Amidino-2-Benzimidazolyl)Methane Ketone Hydrate	target	Trypsin-1
Zinc chloride	target	Haptoglobin
Nesiritide	target	Atrial natriuretic peptide receptor 1
PD-168393	target	Epidermal growth factor receptor
Fostamatinib	target	Atypical kinase COQ8B, mitochondrial
Glycochenodeoxycholic Acid	target	7-alpha-hydroxysteroid dehydrogenase
Paroxetine	target	Beta adrenergic receptor
[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL][3-(PIPERIDIN-4-YLOXY)PHENYL]METHANONE	target	Mitogen-activated protein kinase 14
(2S)-1-[4-({6-[(2,6-Difluorophenyl)amino]-4-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol	target	Cyclin-dependent kinase 2
Leukotriene C4	target	Cysteinyl leukotriene receptor 1
Letermovir	target	Tripartite terminase subunit 3
Fostamatinib	target	Mitogen-activated protein kinase kinase kinase 2
Flavin mononucleotide	target	Flavodoxin
Isosorbide dinitrate	target	Atrial natriuretic peptide receptor 1
Ethanol	target	Vascular cell adhesion protein 1
Adapalene	target	Retinoic acid receptor alpha
Sarilumab	target	High affinity immunoglobulin gamma Fc receptor I
Daclatasvir	target	Nonstructural protein 5A
Sanglifehrin A	target	Peptidyl-prolyl cis-trans isomerase A
(2S,2'S)-2,2'-(1,2-Hydrazinediylbis{methylene[(2S)-1-oxo-2,1-hexanediyl]imino})bis(6-amino-N-phenylhexanamide)	target	Formylmethionine deformylase, putative
Adenosine 5'-[gamma-thio]triphosphate	target	[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial
(5R,6E,8Z,11Z,14Z,17Z)-5-hydroxyicosa-6,8,11,14,17-pentaenoic acid	target	Peroxisome proliferator-activated receptor gamma
rhIGFBP-3	target	Insulin-like growth factor 1 receptor
N-[12-(1H-imidazol-1-yl)dodecanoyl]-L-leucine	target	Bifunctional P-450/NADPH-P450 reductase
Macitentan	target	Endothelin B receptor
Quinidine barbiturate	target	Potassium channel subfamily K member 1
Glutaric Acid	target	Aspartate aminotransferase
Bepridil	target	Potassium voltage-gated channel subfamily KQT member 1
Aripiprazole	target	Glutamate (NMDA) receptor
BETA-METHYLLACTOSIDE	target	Histo-blood group ABO system transferase
Doconexent	target	Retinoic acid receptor RXR-alpha
Formic acid	target	Putative hydroxypyruvate isomerase YgbM
Mibefradil	target	Voltage-dependent L-type calcium channel subunit alpha-1D
2-Methoxyestradiol	target	Cytochrome P450 1A1
Guanosine-5'-Diphosphate	target	GDP-mannose 4,6 dehydratase
Ciprofloxacin	target	DNA topoisomerase 4 subunit B
Pyrazolanthrone	target	Mitogen-activated protein kinase 10
2-fluoro-4-[4-(4-fluorophenyl)-1H-pyrazol-3-yl]pyridine	target	Mitogen-activated protein kinase 14
Flavin adenine dinucleotide	target	Dihydropyrimidine dehydrogenase [NADP(+)]
Cmp-2-Keto-3-Deoxy-Octulosonic Acid	target	3-deoxy-manno-octulosonate cytidylyltransferase
Morniflumate	target	Leukotriene B4 receptor 1
Norepinephrine	target	Beta-2 adrenergic receptor
Prinaberel	target	Estrogen receptor beta
2-Hydroxy-5-({1-[(2-Naphthyloxy)Methyl]-3-Oxoprop-1-Enyl}Amino)Tyrosine	target	Phenylethylamine oxidase
Natalizumab	target	Integrin alpha-4
S-Isopropyl-Isothiourea	target	Nitric oxide synthase, endothelial
Zinc acetate	target	Gelsolin
TAK-475	target	Squalene synthase
Pentobarbital	target	Neuronal acetylcholine receptor subunit alpha-7
Idelalisib	target	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform
Indigotindisulfonic acid	target	Alpha adrenergic receptor
L-Gluconic Acid	target	Beta-glucosidase A
Conestat alfa	target	Complement C1s subcomponent
RPI-78M	target	Neuronal acetylcholine receptor subunit alpha-2
Phenytoin	target	Sodium channel protein type 8 subunit alpha
Apomorphine	target	5-hydroxytryptamine receptor 1D
Patisiran	target	Transthyretin mRNA
N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane	target	Pro-cathepsin H
2-[(PHENYLSULFONYL)AMINO]-5,6,7,8-TETRAHYDRONAPHTHALENE-1-CARBOXYLIC ACID	target	Methionine aminopeptidase 2
7-[(3-CHLOROBENZYL)OXY]-4-[(METHYLAMINO)METHYL]-2H-CHROMEN-2-ONE	target	Amine oxidase [flavin-containing] B
Dorsomorphin	target	Peptidyl-prolyl cis-trans isomerase FKBP1A
Doxepin	target	5-hydroxytryptamine receptor 1A
S,S-(2-Hydroxyethyl)Thiocysteine	target	Beta-galactosidase
Fostamatinib	target	Serine/threonine-protein kinase N2
Deacetoxyvinzolidine	target	Calmodulin
Flavone	target	Steroid hormone receptor ERR2
Besifloxacin	target	DNA gyrase subunit A
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	target	Membrane protein involved in aromatic hydrocarbon degradation
Adenosine 5'-phosphosulfate	target	ATP sulfurylase (Sulfate adenylyltransferase)
5-Bromoindirubin	target	Cyclin-dependent kinase 2
